,id,title,area,interpretability,doi,source
208,609,Information Screening whilst Exploiting! Multimodal Relation Extraction with Feature Denoising and Multimodal Topic Modeling,Posters,,10.18653/v1/2023.acl-long.823,ACL2023
209,610,GDA: Generative Data Augmentation Techniques for Relation Extraction Tasks,,,10.18653/v1/2023.findings-acl.649,ACL2023
210,612,Understanding and Bridging the Modality Gap for Speech Translation,Virtual Poster,,10.18653/v1/2023.acl-long.884,ACL2023
211,613,Universal Information Extraction with Meta-Pretrained Self-Retrieval,,,10.18653/v1/2023.findings-acl.251,ACL2023
212,614,Environmental Claim Detection,Posters,,10.18653/v1/2023.acl-short.91,ACL2023
213,618,Fine-grained Artificial Neurons in Audio-transformers for Disentangling Neural Auditory Encoding,,,10.18653/v1/2023.findings-acl.503,ACL2023
214,619,PMAES: Prompt-mapping Contrastive Learning for Cross-prompt Automated Essay Scoring,NLP Applications,False,10.18653/v1/2023.acl-long.83,ACL2023
215,620,Self-Distilled Quantization: Achieving High Compression Rates in Transformer-Based Language Models,Virtual Poster,,10.18653/v1/2023.acl-short.114,ACL2023
216,624,RankCSE: Unsupervised Sentence Representations Learning via Learning to Rank,Machine Learning for NLP,False,10.18653/v1/2023.acl-long.771,ACL2023
217,625,Multimodal Prompt Learning for Product Title Generation with Extremely Limited Labels,,,10.18653/v1/2023.findings-acl.166,ACL2023
218,626,STT4SG-350: A Speech Corpus for All Swiss German Dialect Regions,Posters,,10.18653/v1/2023.acl-short.150,ACL2023
219,633,Uncovering Hidden Consequences of Pre-training Objectives in Sequence-to-Sequence Models,,,10.18653/v1/2023.findings-acl.438,ACL2023
220,642,Multi-Grained Knowledge Retrieval for End-to-End Task-Oriented Dialog,Virtual Poster,,10.18653/v1/2023.acl-long.627,ACL2023
221,645,Leveraging Training Data in Few-Shot Prompting for Numerical Reasoning,Virtual Poster,,10.18653/v1/2023.findings-acl.668,ACL2023
222,647,Global and Local Hierarchy-aware Contrastive Framework for Implicit Discourse Relation Recognition,,,10.18653/v1/2023.findings-acl.510,ACL2023
223,650,White-Box Multi-Objective Adversarial Attack on Dialogue Generation,Virtual Poster,,10.18653/v1/2023.acl-long.100,ACL2023
224,651,From Key Points to Key Point Hierarchy: Structured and Expressive Opinion Summarization,Posters,,10.18653/v1/2023.acl-long.52,ACL2023
225,652,ManagerTower: Aggregating the Insights of Uni-Modal Experts for Vision-Language Representation Learning,Speech and Multimodality,False,10.18653/v1/2023.acl-long.811,ACL2023
226,657,Automatic Readability Assessment for Closely Related Languages,Virtual Poster,,10.18653/v1/2023.findings-acl.331,ACL2023
227,658,Model-Based Simulation for Optimising Smart Reply,Virtual Poster,,10.18653/v1/2023.acl-long.672,ACL2023
228,661,Towards Reasoning in Large Language Models: A Survey,Virtual Poster,,10.18653/v1/2023.findings-acl.67,ACL2023
229,663,Rethinking the Role of Scale for In-Context Learning: An Interpretability-based Case Study at 66 Billion Scale,Posters,,10.18653/v1/2023.acl-long.660,ACL2023
230,664,Causal interventions expose implicit situation models for commonsense language understanding,Virtual Poster,,10.18653/v1/2023.findings-acl.839,ACL2023
231,676,Analyzing Transformers in Embedding Space,Posters,,10.18653/v1/2023.acl-long.893,ACL2023
232,677,Can NLI Provide Proper Indirect Supervision for Low-resource Biomedical Relation Extraction?,Information Extraction,False,10.18653/v1/2023.acl-long.138,ACL2023
233,679,DOC: Improving Long Story Coherence With Detailed Outline Control,Posters,,10.18653/v1/2023.acl-long.190,ACL2023
234,680,Prefix Propagation: Parameter-Efficient Tuning for Long Sequences,Posters,,10.18653/v1/2023.acl-short.120,ACL2023
235,683,"Trillion Dollar Words: A New Financial Dataset, Task & Market Analysis",Posters,,10.18653/v1/2023.acl-long.368,ACL2023
236,692,Rogue Scores,Posters,,10.18653/v1/2023.acl-long.107,ACL2023
237,693,Towards Zero-Shot Multilingual Transfer for Code-Switched Responses,Multilingualism and Cross-Lingual NLP,False,10.18653/v1/2023.acl-long.417,ACL2023
238,698,The Web Can Be Your Oyster for Improving Language Models,,,10.18653/v1/2023.findings-acl.46,ACL2023
239,701,USSA: A Unified Table Filling Scheme for Structured Sentiment Analysis,Virtual Poster,,10.18653/v1/2023.acl-long.802,ACL2023
240,703,Towards Boosting the Open-Domain Chatbot with Human Feedback,Dialogue and Interactive Systems,False,10.18653/v1/2023.acl-long.224,ACL2023
241,705,Leveraging Explicit Procedural Instructions for Data-Efficient Action Prediction,Findings Spotlights I,,10.18653/v1/2023.findings-acl.182,ACL2023
242,706,Improving Empathetic Dialogue Generation by Dynamically Infusing Commonsense Knowledge,,,10.18653/v1/2023.findings-acl.498,ACL2023
243,707,PropSegmEnt: A Large-Scale Corpus for Proposition-Level Segmentation and Entailment Recognition,Findings Spotlights I,,10.18653/v1/2023.findings-acl.565,ACL2023
244,710,Improving Knowledge Graph Completion with Generative Hard Negative Mining,,,10.18653/v1/2023.findings-acl.362,ACL2023
245,711,Constructing Code-mixed Universal Dependency Forest for Unbiased Cross-lingual Relation Extraction,,,10.18653/v1/2023.findings-acl.599,ACL2023
246,712,ConvGQR: Generative Query Reformulation for Conversational Search,Information Retrieval and Text Mining,False,10.18653/v1/2023.acl-long.274,ACL2023
247,713,mPMR: A Multilingual Pre-trained Machine Reader at Scale,Posters,,10.18653/v1/2023.acl-short.131,ACL2023
248,718,Trading Syntax Trees for Wordpieces: Target-oriented Opinion Words Extraction with Wordpieces and Aspect Enhancement,Posters,,10.18653/v1/2023.acl-short.86,ACL2023
249,720,A New Dataset and Empirical Study for Sentence Simplification in Chinese,Virtual Poster,,10.18653/v1/2023.acl-long.462,ACL2023
250,726,Multimedia Generative Script Learning for Task Planning,Findings Spotlights II,,10.18653/v1/2023.findings-acl.63,ACL2023
251,728,NLPositionality: Characterizing Design Biases of Datasets and Models,Ethics and NLP,False,10.18653/v1/2023.acl-long.505,ACL2023
252,731,AugESC: Dialogue Augmentation with Large Language Models for Emotional Support Conversation,,,10.18653/v1/2023.findings-acl.99,ACL2023
253,735,Click: Controllable Text Generation with Sequence Likelihood Contrastive Learning,,,10.18653/v1/2023.findings-acl.65,ACL2023
254,736,Revisiting Sample Size Determination in Natural Language Understanding,Virtual Poster,,10.18653/v1/2023.findings-acl.419,ACL2023
255,738,Dipping PLMs Sauce: Bridging Structure and Text for Effective Knowledge Graph Completion via Conditional Soft Prompting,,,10.18653/v1/2023.findings-acl.729,ACL2023
256,739,DiaASQ: A Benchmark of Conversational Aspect-based Sentiment Quadruple Analysis,Virtual Poster,,10.18653/v1/2023.findings-acl.849,ACL2023
257,745,Domain Incremental Lifelong Learning in an Open World,,,10.18653/v1/2023.findings-acl.361,ACL2023
258,747,Long-Tailed Question Answering in an Open World,Virtual Poster,,10.18653/v1/2023.acl-long.351,ACL2023
259,751,Multilingual Sequence-to-Sequence Models for Hebrew NLP,Virtual Poster,,10.18653/v1/2023.findings-acl.487,ACL2023
260,755,Not The End of Story: An Evaluation of ChatGPT-Driven Vulnerability Description Mappings,,,10.18653/v1/2023.findings-acl.229,ACL2023
261,759,More than Classification: A Unified Framework for Event Temporal Relation Extraction,Posters,,10.18653/v1/2023.acl-long.536,ACL2023
262,766,FutureTOD: Teaching Future Knowledge to Pre-trained Language Model for Task-Oriented Dialogue,Posters,,10.18653/v1/2023.acl-long.360,ACL2023
263,773,CASE: Aligning Coarse-to-Fine Cognition and Affection for Empathetic Response Generation,Virtual Poster,,10.18653/v1/2023.acl-long.457,ACL2023
264,778,Evaluating Open-Domain Dialogues in Latent Space with Next Sentence Prediction and Mutual Information,Resources and Evaluation,False,10.18653/v1/2023.acl-long.33,ACL2023
265,784,Structure-Aware Language Model Pretraining Improves Dense Retrieval on Structured Data,Virtual Poster,,10.18653/v1/2023.findings-acl.734,ACL2023
266,786,Visually-augmented pretrained language models for NLP tasks without images,"Language Grounding to Vision, Robotics, and Beyond",False,10.18653/v1/2023.acl-long.833,ACL2023
267,788,Understanding Programs by Exploiting (Fuzzing) Test Cases,Findings Spotlights I,,10.18653/v1/2023.findings-acl.678,ACL2023
268,789,Comparative evaluation of boundary-relaxed annotation for Entity Linking performance,Virtual Poster,,10.18653/v1/2023.acl-long.458,ACL2023
269,790,Large-Scale Correlation Analysis of Automated Metrics for Topic Models,Posters,,10.18653/v1/2023.acl-long.776,ACL2023
270,792,Factual or Contextual? Disentangling Error Types in Entity Description Generation,Discourse and Pragmatics,False,10.18653/v1/2023.acl-long.463,ACL2023
271,795,Farewell to Aimless Large-scale Pretraining: Influential Subset Selection for Language Model,Virtual Poster,,10.18653/v1/2023.findings-acl.35,ACL2023
272,799,LayoutMask: Enhance Text-Layout Interaction in Multi-modal Pre-training for Document Understanding,Virtual Poster,,10.18653/v1/2023.acl-long.847,ACL2023
273,800,Why Can GPT Learn In-Context? Language Models Secretly Perform Gradient Descent as Meta-Optimizers,,,10.18653/v1/2023.findings-acl.247,ACL2023
274,802,TEPrompt: Task Enlightenment Prompt Learning for Implicit Discourse Relation Recognition,,,10.18653/v1/2023.findings-acl.785,ACL2023
275,803,MultiTACRED: A Multilingual Version of the TAC Relation Extraction Dataset,Information Extraction,False,10.18653/v1/2023.acl-long.210,ACL2023
276,807,Bridging the Domain Gaps in Context Representations for $k$-Nearest Neighbor Neural Machine Translation,Virtual Poster,,,ACL2023
277,809,End-to-End Task-Oriented Dialogue Systems Based on Schema,Virtual Poster,,10.18653/v1/2023.findings-acl.645,ACL2023
278,810,Verify-and-Edit: A Knowledge-Enhanced Chain-of-Thought Framework,Posters,,10.18653/v1/2023.acl-long.320,ACL2023
279,813,Multitask Pre-training of Modular Prompt for Chinese Few-Shot Learning,Virtual Poster,,10.18653/v1/2023.acl-long.625,ACL2023
280,819,ORGAN: Observation-Guided Radiology Report Generation via Tree Reasoning,Posters,,10.18653/v1/2023.acl-long.451,ACL2023
281,821,Discriminative Reasoning with Sparse Event Representation for Document-level Event-Event Relation Extraction,Posters,,10.18653/v1/2023.acl-long.897,ACL2023
282,823,Where's the Point? Self-Supervised Multilingual Punctuation-Agnostic Sentence Segmentation,Posters,,,ACL2023
283,824,mOKB6: A Multilingual Open Knowledge Base Completion Benchmark,Posters,,10.18653/v1/2023.acl-short.19,ACL2023
284,829,Structural Contrastive Pretraining for Cross-Lingual Comprehension,,,10.18653/v1/2023.findings-acl.128,ACL2023
285,832,"Detecting and Mitigating Hallucinations in Machine Translation: Model Internal Workings Alone Do Well, Sentence Similarity Even Better",Virtual Poster,,10.18653/v1/2023.acl-long.3,ACL2023
286,833,A Confidence-based Partial Label Learning Model for Crowd-Annotated Named Entity Recognition,,,10.18653/v1/2023.findings-acl.89,ACL2023
287,834,"On ""Scientific Debt"" in NLP: A Case for More Rigour in Language Model Pre-Training Research",Theme: Reality Check,False,,ACL2023
288,835,HyPe: Better Pre-trained Language Model Fine-tuning with Hidden Representation Perturbation,Posters,,10.18653/v1/2023.acl-long.182,ACL2023
289,843,CDA: A Contrastive Data Augmentation Method for Alzheimer's Disease Detection,,,,ACL2023
290,844,Scale-Invariant Infinite Hierarchical Topic Model,Virtual Poster,,10.18653/v1/2023.findings-acl.745,ACL2023
291,845,Decoupling Pseudo Label Disambiguation and Representation Learning for Generalized Intent Discovery,Virtual Poster,,10.18653/v1/2023.acl-long.538,ACL2023
292,851,Improving Contrastive Learning of Sentence Embeddings from AI Feedback,,,10.18653/v1/2023.findings-acl.707,ACL2023
293,854,mCLIP: Multilingual CLIP via Cross-lingual Transfer,Large Language Models,False,10.18653/v1/2023.acl-long.728,ACL2023
294,855,Coarse-to-Fine Contribution Network for Multimodal Summarization,Virtual Poster,,,ACL2023
295,858,Pre-trained Personalized Review Summarization with Effective Salience Estimation,,,10.18653/v1/2023.findings-acl.684,ACL2023
296,860,Towards standardizing Korean Grammatical Error Correction: Datasets and Annotation,Posters,,10.18653/v1/2023.acl-long.371,ACL2023
297,867,BLASER: A Text-Free Speech-to-Speech Translation Evaluation Metric,Posters,,10.18653/v1/2023.acl-long.504,ACL2023
298,868,Preserving Commonsense Knowledge from Pre-trained Language Models via Causal Inference,Large Language Models,False,10.18653/v1/2023.acl-long.509,ACL2023
299,872,Generating Deep Questions with Commonsense Reasoning Ability from the Text by Disentangled Adversarial Inference,Virtual Poster,,10.18653/v1/2023.findings-acl.30,ACL2023
300,882,Fourier Transformer: Fast Long Range Modeling by Removing Sequence Redundancy with FFT Operator,Virtual Poster,,10.18653/v1/2023.findings-acl.570,ACL2023
301,883,Annotating Mentions Alone Enables Efficient Domain Adaptation for Coreference Resolution,Discourse and Pragmatics,False,10.18653/v1/2023.acl-long.588,ACL2023
302,886,Connective Prediction for Implicit Discourse Relation Recognition via Knowledge Distillation,Virtual Poster,,10.18653/v1/2023.acl-long.325,ACL2023
303,887,Rethinking Document-Level Relation Extraction:  A Reality Check,,,,ACL2023
304,892,ML-LMCL: Mutual Learning and Large-Margin Contrastive Learning for Improving ASR Robustness in Spoken Language Understanding,,,10.18653/v1/2023.findings-acl.406,ACL2023
305,895,Incorporating Attribution Importance for Improving Faithfulness Metrics,Interpretability and Analysis of Models for NLP,True,10.18653/v1/2023.acl-long.261,ACL2023
306,896,MMDialog: A Large-scale Multi-turn Dialogue Dataset Towards Multi-modal Open-domain Conversation,Virtual Poster,,10.18653/v1/2023.acl-long.405,ACL2023
307,899,Causes and Cures for Interference in Multilingual Translation,Machine Translation,False,10.18653/v1/2023.acl-long.883,ACL2023
308,905,HonestBait: Forward References for Attractive but Faithful Headline Generation,,,10.18653/v1/2023.findings-acl.296,ACL2023
309,907,Translation-Enhanced Multilingual Text-to-Image Generation,Virtual Poster,,10.18653/v1/2023.acl-long.510,ACL2023
310,908,Cross2StrA: Unpaired Cross-lingual Image Captioning with Cross-lingual Cross-modal Structure-pivoted Alignment,"Language Grounding to Vision, Robotics, and Beyond",False,10.18653/v1/2023.acl-long.146,ACL2023
311,909,ArgU: A Controllable Factual Argument Generator,Posters,,10.18653/v1/2023.acl-long.466,ACL2023
312,910,Ranking-Enhanced Unsupervised Sentence Representation Learning,Virtual Poster,,10.18653/v1/2023.acl-long.879,ACL2023
313,914,"A Simple, Yet Effective Approach to Finding Biases in Code Generation",,,10.18653/v1/2023.findings-acl.718,ACL2023
314,915,A Measure-Theoretic Characterization of Tight Language Models,Posters,,10.18653/v1/2023.acl-long.543,ACL2023
315,921,NollySenti: Leveraging Transfer Learning and Machine Translation for Nigerian Movie Sentiment Classification,Linguistic Diversity,False,10.18653/v1/2023.acl-short.85,ACL2023
316,923,CITADEL: Conditional Token Interaction via Dynamic Lexical Routing for Efficient and Effective Multi-Vector Retrieval,Information Retrieval and Text Mining,False,10.18653/v1/2023.acl-long.663,ACL2023
317,927,An Ordinal Latent Variable Model of Conflict Intensity,Posters,,10.18653/v1/2023.acl-long.265,ACL2023
318,933,MatSci-NLP: Evaluating Scientific Language Models on Materials Science Language Tasks Using Text-to-Schema Modeling,Virtual Poster,,10.18653/v1/2023.acl-long.201,ACL2023
319,938,Mini-Model Adaptation: Efficiently Extending Pretrained Models to New Languages via Aligned Shallow Training,Virtual Poster,,10.18653/v1/2023.findings-acl.338,ACL2023
320,941,ECOLA: Enhancing Temporal Knowledge Embeddings with Contextualized Language Representations,Virtual Poster,,10.18653/v1/2023.findings-acl.335,ACL2023
321,942,"On Second Thought, Let's Not Think Step by Step! Bias and Toxicity in Zero-Shot Reasoning",Posters,,,ACL2023
322,953,Ask an Expert: Leveraging Language Models to Improve Strategic Reasoning in Goal-Oriented Dialogue Models,Virtual Poster,,10.18653/v1/2023.findings-acl.417,ACL2023
323,955,Efficient Diagnosis Assignment Using Unstructured Clinical Notes,Posters,,10.18653/v1/2023.acl-short.42,ACL2023
